DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2020-08-01 15:00:00,4135001,SYNTHETIC_INVERTER,939.7512361617461,854.3193056015873,8143.984528143252,8143.984528143252
2020-08-01 15:15:00,4135001,SYNTHETIC_INVERTER,867.7761785348243,788.8874350316585,8341.206386901167,8341.206386901167
2020-08-01 15:30:00,4135001,SYNTHETIC_INVERTER,797.5490524627335,725.0445931479395,8522.46753518815,8522.467535188152
2020-08-01 15:45:00,4135001,SYNTHETIC_INVERTER,693.1203487913634,630.1094079921485,8679.994887186189,8679.994887186189
2020-08-01 16:00:00,4135001,SYNTHETIC_INVERTER,703.4397395964215,639.4906723603832,8839.867555276283,8839.867555276285
2020-08-01 16:15:00,4135001,SYNTHETIC_INVERTER,644.2326219544674,585.6660199586066,8986.284060265936,8986.284060265936
2020-08-01 16:30:00,4135001,SYNTHETIC_INVERTER,537.5068773075983,488.64261573418025,9108.44471419948,9108.44471419948
2020-08-01 16:45:00,4135001,SYNTHETIC_INVERTER,426.2307843509848,387.48253122816794,9205.315347006523,9205.315347006523
2020-08-01 17:00:00,4135001,SYNTHETIC_INVERTER,286.50437920083,260.45852654620904,9270.429978643075,9270.429978643075
2020-08-01 17:15:00,4135001,SYNTHETIC_INVERTER,292.14154407194417,265.58322188358557,9336.825784113971,9336.825784113971
2020-08-01 17:30:00,4135001,SYNTHETIC_INVERTER,141.73233123820805,128.84757385291638,9369.0376775772,9369.0376775772
2020-08-01 17:45:00,4135001,SYNTHETIC_INVERTER,61.8928933268252,56.266266660750176,9383.104244242388,9383.104244242388
2020-08-01 18:00:00,4135001,SYNTHETIC_INVERTER,12.844713972840223,11.67701270258202,9386.023497418033,9386.023497418033
2020-08-01 18:15:00,4135001,SYNTHETIC_INVERTER,23.305461018694476,21.186782744267703,9391.3201931041,9391.3201931041
2020-08-01 18:30:00,4135001,SYNTHETIC_INVERTER,1.5905458814739635,1.4459508013399667,9391.681680804435,9391.681680804435
2020-08-01 18:45:00,4135001,SYNTHETIC_INVERTER,5.852145710049292,5.320132463681174,9393.011713920356,9393.011713920356
2020-08-01 19:00:00,4135001,SYNTHETIC_INVERTER,28.792101105014712,26.174637368195192,9399.555373262405,9399.555373262405
2020-08-01 19:15:00,4135001,SYNTHETIC_INVERTER,41.791629820228316,37.9923907456621,9409.05347094882,9409.05347094882
2020-08-01 19:30:00,4135001,SYNTHETIC_INVERTER,25.922913813782948,23.566285285257223,9414.945042270134,9414.945042270134
2020-08-01 19:45:00,4135001,SYNTHETIC_INVERTER,26.67545272313095,24.25041156648268,9421.007645161755,9421.007645161755
2020-08-01 20:00:00,4135001,SYNTHETIC_INVERTER,21.265307089559485,19.332097354144985,9425.840669500292,9425.840669500292
2020-08-01 20:15:00,4135001,SYNTHETIC_INVERTER,30.899253581267256,28.090230528424776,9432.863227132399,9432.863227132399
2020-08-01 20:30:00,4135001,SYNTHETIC_INVERTER,30.681628552577802,27.892389593252545,9439.83632453071,9439.836324530712
2020-08-01 20:45:00,4135001,SYNTHETIC_INVERTER,15.221182209224908,13.837438372022643,9443.295684123717,9443.295684123717
2020-08-01 21:00:00,4135001,SYNTHETIC_INVERTER,41.07672929127157,37.34248117388324,9452.631304417187,9452.631304417187
2020-08-01 21:15:00,4135001,SYNTHETIC_INVERTER,60.080027446929066,54.61820676993551,9466.285856109671,9466.285856109671
2020-08-01 21:30:00,4135001,SYNTHETIC_INVERTER,51.42615999393531,46.75105453994119,9477.973619744656,9477.973619744656
2020-08-01 21:45:00,4135001,SYNTHETIC_INVERTER,47.57697865607536,43.251798778250325,9488.786569439219,9488.786569439219
2020-08-01 22:00:00,4135001,SYNTHETIC_INVERTER,60.50748209863999,55.00680190785453,9502.538269916182,9502.538269916182
2020-08-01 22:15:00,4135001,SYNTHETIC_INVERTER,50.69316280556549,46.08469345960499,9514.059443281083,9514.059443281083
2020-08-01 22:30:00,4135001,SYNTHETIC_INVERTER,68.81177741321842,62.55616128474402,9529.69848360227,9529.69848360227
2020-08-01 22:45:00,4135001,SYNTHETIC_INVERTER,51.512236106402746,46.82930555127522,9541.405809990089,9541.405809990089
2020-08-01 23:00:00,4135001,SYNTHETIC_INVERTER,66.12629633619522,60.11481485108656,9556.434513702861,9556.43451370286
2020-08-01 23:15:00,4135001,SYNTHETIC_INVERTER,61.23791728667577,55.67083389697797,9570.352222177105,9570.352222177104
2020-08-01 23:30:00,4135001,SYNTHETIC_INVERTER,65.31535728755686,59.377597534142595,9585.19662156064,9585.196621560639
2020-08-01 23:45:00,4135001,SYNTHETIC_INVERTER,46.15603628752162,41.96003298865602,9595.686629807804,9595.686629807802
2020-08-02 00:00:00,4135001,SYNTHETIC_INVERTER,66.47073488793788,60.42794080721625,15.106985201804063,9610.793615009607
2020-08-02 00:15:00,4135001,SYNTHETIC_INVERTER,81.21157277810813,73.82870252555284,33.564160833192275,9629.250790640996
2020-08-02 00:30:00,4135001,SYNTHETIC_INVERTER,63.697693797091006,57.90699436099182,48.040909423440226,9643.727539231244
2020-08-02 00:45:00,4135001,SYNTHETIC_INVERTER,81.85815860079856,74.41650781890777,66.64503637816718,9662.331666185972
2020-08-02 01:00:00,4135001,SYNTHETIC_INVERTER,115.35290357262512,104.86627597511374,92.86160537194561,9688.548235179751
2020-08-02 01:15:00,4135001,SYNTHETIC_INVERTER,62.50068104351833,56.81880094865302,107.06630560910887,9702.752935416915
2020-08-02 01:30:00,4135001,SYNTHETIC_INVERTER,98.08602683834353,89.16911530758502,129.35858443600512,9725.045214243812
2020-08-02 01:45:00,4135001,SYNTHETIC_INVERTER,90.58835239809312,82.3530476346301,149.94684634466265,9745.633476152469
2020-08-02 02:00:00,4135001,SYNTHETIC_INVERTER,86.0188459013725,78.19895081942954,169.49658404952004,9765.183213857326
2020-08-02 02:15:00,4135001,SYNTHETIC_INVERTER,74.20262572484232,67.45693247712937,186.36081716880238,9782.047446976609
2020-08-02 02:30:00,4135001,SYNTHETIC_INVERTER,78.24631575676409,71.13301432433099,204.14407074988512,9799.830700557692
2020-08-02 02:45:00,4135001,SYNTHETIC_INVERTER,64.84643472568143,58.95130429607403,218.88189682390362,9814.56852663171
2020-08-02 03:00:00,4135001,SYNTHETIC_INVERTER,81.6656552647816,74.2415047861651,237.4422730204449,9833.128902828252
2020-08-02 03:15:00,4135001,SYNTHETIC_INVERTER,87.70308736419634,79.73007942199666,257.3747928759441,9853.061422683752
2020-08-02 03:30:00,4135001,SYNTHETIC_INVERTER,68.86439860439839,62.60399873127126,273.02579255876185,9868.712422366569
2020-08-02 03:45:00,4135001,SYNTHETIC_INVERTER,70.48949244166268,64.08135676514789,289.04613175004886,9884.732761557856
2020-08-02 04:00:00,4135001,SYNTHETIC_INVERTER,75.33139010118965,68.4830819101724,306.16690222759195,9901.853532035399
2020-08-02 04:15:00,4135001,SYNTHETIC_INVERTER,62.01652446191693,56.37865860174266,320.2615668780276,9915.948196685835
2020-08-02 04:30:00,4135001,SYNTHETIC_INVERTER,64.49735886510693,58.63396260464266,334.9200575291883,9930.606687336995
2020-08-02 04:45:00,4135001,SYNTHETIC_INVERTER,45.936734789585785,41.760667990532525,345.3602245268214,9941.046854334627
2020-08-02 05:00:00,4135001,SYNTHETIC_INVERTER,41.522853830064484,37.74804893642226,354.797236760927,9950.483866568733
2020-08-02 05:15:00,4135001,SYNTHETIC_INVERTER,54.33502908377341,49.39548098524855,367.1461070072391,9962.832736815046
2020-08-02 05:30:00,4135001,SYNTHETIC_INVERTER,46.77906486207006,42.52642260188187,377.77771265770957,9973.464342465517
2020-08-02 05:45:00,4135001,SYNTHETIC_INVERTER,52.21285584752226,47.4662325886566,389.6442708048737,9985.330900612682
2020-08-02 06:00:00,4135001,SYNTHETIC_INVERTER,67.16335775092875,61.057597955389774,404.9086702937212,10000.59530010153
2020-08-02 06:15:00,4135001,SYNTHETIC_INVERTER,183.8440463567665,167.1309512334241,446.6914081020772,10042.378037909886
2020-08-02 06:30:00,4135001,SYNTHETIC_INVERTER,185.930292417455,169.02753856132273,488.9482927424079,10084.634922550216
2020-08-02 06:45:00,4135001,SYNTHETIC_INVERTER,316.70537602362305,287.91397820329365,560.9267872932313,10156.61341710104
2020-08-02 07:00:00,4135001,SYNTHETIC_INVERTER,377.0415863718506,342.7650785198642,646.6180569231973,10242.304686731006
2020-08-02 07:15:00,4135001,SYNTHETIC_INVERTER,471.2426615798718,428.40241961806527,753.7186618277136,10349.405291635521
2020-08-02 07:30:00,4135001,SYNTHETIC_INVERTER,489.071538476034,444.61048952366724,864.8712842086304,10460.557914016437
2020-08-02 07:45:00,4135001,SYNTHETIC_INVERTER,570.2315989949567,518.3923627226878,994.4693748893023,10590.15600469711
2020-08-02 08:00:00,4135001,SYNTHETIC_INVERTER,677.0498732643516,615.4998847857742,1148.3443460857459,10744.030975893553
2020-08-02 08:15:00,4135001,SYNTHETIC_INVERTER,671.214603223024,610.1950938391127,1300.893119545524,10896.57974935333
2020-08-02 08:30:00,4135001,SYNTHETIC_INVERTER,804.614408420465,731.4676440186045,1483.7600305501753,11079.44666035798
2020-08-02 08:45:00,4135001,SYNTHETIC_INVERTER,919.2502342772267,835.6820311611151,1692.680538340454,11288.36716814826
2020-08-02 09:00:00,4135001,SYNTHETIC_INVERTER,873.3075900742605,793.9159909766004,1891.159536084604,11486.84616589241
2020-08-02 09:15:00,4135001,SYNTHETIC_INVERTER,984.9826993689026,895.4388176080931,2115.0192404866275,11710.705870294432
2020-08-02 09:30:00,4135001,SYNTHETIC_INVERTER,1104.3906855973983,1003.9915323612711,2366.0171235769453,11961.70375338475
2020-08-02 09:45:00,4135001,SYNTHETIC_INVERTER,1119.6024439703767,1017.8204036094332,2620.4722244793033,12216.158854287109
2020-08-02 10:00:00,4135001,SYNTHETIC_INVERTER,349.16867155628165,317.4260650511651,2699.828740742095,12295.5153705499
2020-08-02 10:15:00,4135001,SYNTHETIC_INVERTER,346.0660272078601,314.6054792798728,2778.480110562063,12374.166740369868
2020-08-02 10:30:00,4135001,SYNTHETIC_INVERTER,359.28463049632416,326.62239136029467,2860.1357084021365,12455.822338209942
2020-08-02 10:45:00,4135001,SYNTHETIC_INVERTER,364.1092819477692,331.0084381343356,2942.8878179357207,12538.574447743526
2020-08-02 11:00:00,4135001,SYNTHETIC_INVERTER,376.83090623789445,342.57355112535856,3028.53120571706,12624.217835524865
2020-08-02 11:15:00,4135001,SYNTHETIC_INVERTER,381.8283271387128,347.11666103519343,3115.3103709758584,12710.997000783664
2020-08-02 11:30:00,4135001,SYNTHETIC_INVERTER,385.8216726422493,350.74697512931755,3202.9971147581878,12798.683744565993
2020-08-02 11:45:00,4135001,SYNTHETIC_INVERTER,393.1096215424715,357.37238322042856,3292.340210563295,12888.0268403711
2020-08-02 12:00:00,4135001,SYNTHETIC_INVERTER,362.6884982566231,329.7168165969301,3374.7694147125276,12970.456044520331
2020-08-02 12:15:00,4135001,SYNTHETIC_INVERTER,378.43626674219735,344.03296976563394,3460.777657153936,13056.46428696174
2020-08-02 12:30:00,4135001,SYNTHETIC_INVERTER,376.88499449939746,342.6227222721795,3546.433337721981,13142.119967529785
2020-08-02 12:45:00,4135001,SYNTHETIC_INVERTER,379.36941581811254,344.881287107375,3632.6536594988247,13228.340289306629
2020-08-02 13:00:00,4135001,SYNTHETIC_INVERTER,385.6421233030902,350.5837484573547,3720.2995966131634,13315.986226420968
2020-08-02 13:15:00,4135001,SYNTHETIC_INVERTER,367.7821027943244,334.3473661766585,3803.886438157328,13399.573067965133
2020-08-02 13:30:00,4135001,SYNTHETIC_INVERTER,360.636847442984,327.85167949362176,3885.8493580307336,13481.535987838539
2020-08-02 13:45:00,4135001,SYNTHETIC_INVERTER,345.12820464491693,313.75291331356084,3964.2875863591235,13559.97421616693
2020-08-02 14:00:00,4135001,SYNTHETIC_INVERTER,335.1928264717504,304.7207513379549,4040.4677741936125,13636.154404001418
2020-08-02 14:15:00,4135001,SYNTHETIC_INVERTER,334.0168907461783,303.6517188601621,4116.380703908653,13712.067333716459
2020-08-02 14:30:00,4135001,SYNTHETIC_INVERTER,307.5599858999158,279.5999871817416,4186.280700704088,13781.967330511894
2020-08-02 14:45:00,4135001,SYNTHETIC_INVERTER,285.18523171487067,259.25930155897333,4251.095526093832,13846.782155901637
2020-08-02 15:00:00,4135001,SYNTHETIC_INVERTER,264.57004038731645,240.51821853392403,4311.225080727312,13906.911710535118
2020-08-02 15:15:00,4135001,SYNTHETIC_INVERTER,832.5194073395973,756.8358248541792,4500.434036940857,14096.120666748662
2020-08-02 15:30:00,4135001,SYNTHETIC_INVERTER,793.8238472274617,721.658042934056,4680.848547674372,14276.535177482176
2020-08-02 15:45:00,4135001,SYNTHETIC_INVERTER,684.2728254720703,622.0662049746093,4836.365098918024,14432.051728725828
2020-08-02 16:00:00,4135001,SYNTHETIC_INVERTER,628.3159981649817,571.1963619681651,4979.164189410065,14574.850819217869
2020-08-02 16:15:00,4135001,SYNTHETIC_INVERTER,501.77607744749315,456.16007040681194,5093.204207011768,14688.890836819572
2020-08-02 16:30:00,4135001,SYNTHETIC_INVERTER,479.98060250948424,436.3460022813493,5202.290707582105,14797.97733738991
2020-08-02 16:45:00,4135001,SYNTHETIC_INVERTER,422.89347182066643,384.44861074606035,5298.40286026862,14894.089490076425
2020-08-02 17:00:00,4135001,SYNTHETIC_INVERTER,332.54460241033365,302.3132749184851,5373.981178998241,14969.667808806047
2020-08-02 17:15:00,4135001,SYNTHETIC_INVERTER,262.8156621188263,238.923329198933,5433.712011297975,15029.39864110578
2020-08-02 17:30:00,4135001,SYNTHETIC_INVERTER,191.77514141637607,174.34103765125096,5477.297270710787,15072.983900518591
2020-08-02 17:45:00,4135001,SYNTHETIC_INVERTER,108.28289827891246,98.43899843537496,5501.907020319632,15097.593650127435
2020-08-02 18:00:00,4135001,SYNTHETIC_INVERTER,24.042111940215573,21.856465400195972,5507.371136669681,15103.057766477485
2020-08-02 18:15:00,4135001,SYNTHETIC_INVERTER,0.0,0.0,5507.371136669681,15103.057766477485
2020-08-02 18:30:00,4135001,SYNTHETIC_INVERTER,22.657608064065318,20.597825512786653,5512.520593047877,15108.20722285568
2020-08-02 18:45:00,4135001,SYNTHETIC_INVERTER,29.280098195220887,26.61827108656444,5519.175160819518,15114.861790627321
2020-08-02 19:00:00,4135001,SYNTHETIC_INVERTER,31.320799992552512,28.4734545386841,5526.2935244541895,15121.980154261992
2020-08-02 19:15:00,4135001,SYNTHETIC_INVERTER,4.351181116489936,3.955619196809033,5527.2824292533915,15122.969059061194
2020-08-02 19:30:00,4135001,SYNTHETIC_INVERTER,15.307911840801744,13.916283491637948,5530.761500126301,15126.448129934102
2020-08-02 19:45:00,4135001,SYNTHETIC_INVERTER,44.28135752924191,40.255779572038094,5540.825445019311,15136.512074827111
2020-08-02 20:00:00,4135001,SYNTHETIC_INVERTER,46.89621258893238,42.63292053539307,5551.483675153158,15147.170304960959
2020-08-02 20:15:00,4135001,SYNTHETIC_INVERTER,21.918427271238706,19.925842973853367,5556.465135896622,15152.151765704422
2020-08-02 20:30:00,4135001,SYNTHETIC_INVERTER,22.952657198808218,20.86605199891656,5561.681648896351,15157.36827870415
2020-08-02 20:45:00,4135001,SYNTHETIC_INVERTER,40.28012002292471,36.618290929931554,5570.836221628834,15166.522851436634
2020-08-02 21:00:00,4135001,SYNTHETIC_INVERTER,40.14316260720115,36.49378418836468,5579.959667675926,15175.646297483725
2020-08-02 21:15:00,4135001,SYNTHETIC_INVERTER,109.87979025247057,99.89071841133688,5604.932347278759,15200.618977086559
2020-08-02 21:30:00,4135001,SYNTHETIC_INVERTER,32.20410710481628,29.276461004378433,5612.2514625298545,15207.938092337654
2020-08-02 21:45:00,4135001,SYNTHETIC_INVERTER,44.9676061258408,40.879641932582544,5622.471373013,15218.158002820799
2020-08-02 22:00:00,4135001,SYNTHETIC_INVERTER,47.89315751397441,43.5392341036131,5633.356181538903,15229.042811346702
2020-08-02 22:15:00,4135001,SYNTHETIC_INVERTER,54.69957799984195,49.726889090765404,5645.787903811594,15241.474533619394
2020-08-02 22:30:00,4135001,SYNTHETIC_INVERTER,84.99108124333742,77.26461931212492,5665.104058639626,15260.790688447425
2020-08-02 22:45:00,4135001,SYNTHETIC_INVERTER,65.09485379602152,59.177139814565024,5679.898343593267,15275.584973401066
2020-08-02 23:00:00,4135001,SYNTHETIC_INVERTER,71.58033590411593,65.07303264010538,5696.166601753293,15291.853231561092
2020-08-02 23:15:00,4135001,SYNTHETIC_INVERTER,70.34155936531388,63.946872150285344,5712.153319790865,15307.839949598663
2020-08-02 23:30:00,4135001,SYNTHETIC_INVERTER,80.32483743515552,73.02257948650501,5730.408964662491,15326.09559447029
2020-08-02 23:45:00,4135001,SYNTHETIC_INVERTER,67.58447897974405,61.44043543613095,5745.769073521524,15341.455703329322
2020-08-03 00:00:00,4135001,SYNTHETIC_INVERTER,66.35774598365337,60.325223621503056,15.081305905375764,15356.537009234698
2020-08-03 00:15:00,4135001,SYNTHETIC_INVERTER,56.869361128674115,51.699419207885555,28.006160707347153,15369.46186403667
2020-08-03 00:30:00,4135001,SYNTHETIC_INVERTER,79.48877083716704,72.26251894287913,46.07179044306693,15387.52749377239
2020-08-03 00:45:00,4135001,SYNTHETIC_INVERTER,72.8439566827081,66.2217788024619,62.62723514368241,15404.082938473006
2020-08-03 01:00:00,4135001,SYNTHETIC_INVERTER,67.46931790007122,61.335743545519286,77.96117103006223,15419.416874359385
2020-08-03 01:15:00,4135001,SYNTHETIC_INVERTER,89.93731889423749,81.76119899476134,98.40147077875257,15439.857174108076
2020-08-03 01:30:00,4135001,SYNTHETIC_INVERTER,74.6582332712184,67.87112115565309,115.36925106766584,15456.824954396989
2020-08-03 01:45:00,4135001,SYNTHETIC_INVERTER,79.71870248702433,72.47154771547666,133.487137996535,15474.942841325857
2020-08-03 02:00:00,4135001,SYNTHETIC_INVERTER,103.94368433572846,94.49425848702587,157.11070261829147,15498.566405947613
2020-08-03 02:15:00,4135001,SYNTHETIC_INVERTER,74.88604607153027,68.07822370139115,174.13025854363926,15515.585961872961
2020-08-03 02:30:00,4135001,SYNTHETIC_INVERTER,65.31737809417602,59.3794346310691,188.97511720140653,15530.430820530728
2020-08-03 02:45:00,4135001,SYNTHETIC_INVERTER,94.04015202299088,85.49104729362807,210.34787902481355,15551.803582354136
2020-08-03 03:00:00,4135001,SYNTHETIC_INVERTER,79.42578690208857,72.20526082008051,228.39919422983368,15569.854897559157
2020-08-03 03:15:00,4135001,SYNTHETIC_INVERTER,82.46241028486745,74.96582753169767,247.1406511127581,15588.596354442081
2020-08-03 03:30:00,4135001,SYNTHETIC_INVERTER,67.12822045465859,61.02565495878053,262.39706485245324,15603.852768181776
2020-08-03 03:45:00,4135001,SYNTHETIC_INVERTER,52.25790582329359,47.50718711208508,274.2738616304745,15615.729564959796
2020-08-03 04:00:00,4135001,SYNTHETIC_INVERTER,66.1860803098968,60.16916391808799,289.3161526099965,15630.771855939318
2020-08-03 04:15:00,4135001,SYNTHETIC_INVERTER,55.559364164240776,50.50851287658252,301.9432808291421,15643.398984158464
2020-08-03 04:30:00,4135001,SYNTHETIC_INVERTER,61.7591161006084,56.14465100055309,315.9794435792804,15657.435146908603
2020-08-03 04:45:00,4135001,SYNTHETIC_INVERTER,68.10485845851765,61.9135076895615,331.45782050167077,15672.913523830994
2020-08-03 05:00:00,4135001,SYNTHETIC_INVERTER,47.801823190629825,43.45620290057256,342.3218712268139,15683.777574556138
2020-08-03 05:15:00,4135001,SYNTHETIC_INVERTER,60.859197352663564,55.326543047875965,356.1535069887829,15697.609210318107
2020-08-03 05:30:00,4135001,SYNTHETIC_INVERTER,33.077499911973476,30.07045446543043,363.6711206051405,15705.126823934464
2020-08-03 05:45:00,4135001,SYNTHETIC_INVERTER,57.609261037814576,52.372055488922335,376.7641344773711,15718.219837806695
